"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"ns_5_7_7_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"ns",7,"min"
"bs_5_2_2_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",2,"min"
"bs_5_2_2_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",2,"min"
"bs_5_3_3_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",3,"min"
"bs_5_3_3_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",3,"min"
"bs_5_4_4_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",4,"min"
"bs_5_4_4_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",4,"min"
"bs_5_5_5_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",5,"min"
"bs_5_5_5_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",5,"min"
"bs_5_6_6_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",6,"min"
"bs_5_6_6_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",6,"min"
"bs_5_7_7_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",7,"min"
"bs_5_7_7_hum_temp_without_holiday",573.019663110583,84.1863337359761,5,FALSE,"bs",7,"min"
"ns_3_2_2_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",2,"mean"
"ns_3_2_2_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",2,"mean"
"ns_3_3_3_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",3,"mean"
"ns_3_3_3_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",3,"mean"
"ns_3_4_4_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",4,"mean"
"ns_3_4_4_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",4,"mean"
"ns_3_5_5_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",5,"mean"
"ns_3_5_5_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",5,"mean"
"ns_3_6_6_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",6,"mean"
"ns_3_6_6_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",6,"mean"
"ns_3_7_7_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",7,"mean"
"ns_3_7_7_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"ns",7,"mean"
"bs_3_2_2_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",2,"mean"
"bs_3_2_2_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",2,"mean"
"bs_3_3_3_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",3,"mean"
"bs_3_3_3_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",3,"mean"
"bs_3_4_4_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",4,"mean"
"bs_3_4_4_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",4,"mean"
"bs_3_5_5_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",5,"mean"
"bs_3_5_5_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",5,"mean"
"bs_3_6_6_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",6,"mean"
"bs_3_6_6_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",6,"mean"
"bs_3_7_7_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",7,"mean"
"bs_3_7_7_hum_temp_so2_without_holiday",573.02153252278,86.1882031481738,3,FALSE,"bs",7,"mean"
"ns_3_2_2_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",2,"max"
"ns_3_2_2_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",2,"max"
"ns_3_3_3_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",3,"max"
"ns_3_3_3_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",3,"max"
"ns_3_4_4_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",4,"max"
"ns_3_4_4_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",4,"max"
"ns_3_5_5_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",5,"max"
"ns_3_5_5_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",5,"max"
"ns_3_6_6_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",6,"max"
"ns_3_6_6_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",6,"max"
"ns_3_7_7_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",7,"max"
"ns_3_7_7_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"ns",7,"max"
"bs_3_2_2_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",2,"max"
"bs_3_2_2_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",2,"max"
"bs_3_3_3_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",3,"max"
"bs_3_3_3_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",3,"max"
"bs_3_4_4_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",4,"max"
"bs_3_4_4_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",4,"max"
"bs_3_5_5_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",5,"max"
"bs_3_5_5_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",5,"max"
"bs_3_6_6_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",6,"max"
"bs_3_6_6_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",6,"max"
"bs_3_7_7_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",7,"max"
"bs_3_7_7_hum_temp_without_holiday",573.031415880895,88.198086506288,3,FALSE,"bs",7,"max"
"ns_5_2_2_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",2,"mix"
"ns_5_2_2_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",2,"mix"
"ns_5_3_3_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",3,"mix"
"ns_5_3_3_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",3,"mix"
"ns_5_4_4_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",4,"mix"
"ns_5_4_4_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",4,"mix"
"ns_5_5_5_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",5,"mix"
"ns_5_5_5_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",5,"mix"
"ns_5_6_6_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",6,"mix"
"ns_5_6_6_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",6,"mix"
"ns_5_7_7_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",7,"mix"
"ns_5_7_7_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"ns",7,"mix"
"bs_5_2_2_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",2,"mix"
"bs_5_2_2_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",2,"mix"
"bs_5_3_3_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",3,"mix"
"bs_5_3_3_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",3,"mix"
"bs_5_4_4_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",4,"mix"
"bs_5_4_4_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",4,"mix"
"bs_5_5_5_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",5,"mix"
"bs_5_5_5_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",5,"mix"
"bs_5_6_6_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",6,"mix"
"bs_5_6_6_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",6,"mix"
"bs_5_7_7_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",7,"mix"
"bs_5_7_7_hum_temp_without_holiday",573.032196752408,84.198867377801,5,FALSE,"bs",7,"mix"
"ns_2_2_2_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",2,"max"
"ns_2_2_2_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",2,"max"
"ns_2_3_3_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",3,"max"
"ns_2_3_3_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",3,"max"
"ns_2_4_4_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",4,"max"
"ns_2_4_4_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",4,"max"
"ns_2_5_5_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",5,"max"
"ns_2_5_5_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",5,"max"
"ns_2_6_6_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",6,"max"
"ns_2_6_6_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",6,"max"
"ns_2_7_7_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",7,"max"
"ns_2_7_7_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"ns",7,"max"
"bs_2_2_2_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",2,"max"
"bs_2_2_2_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",2,"max"
"bs_2_3_3_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",3,"max"
"bs_2_3_3_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",3,"max"
"bs_2_4_4_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",4,"max"
"bs_2_4_4_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",4,"max"
"bs_2_5_5_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",5,"max"
"bs_2_5_5_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",5,"max"
"bs_2_6_6_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",6,"max"
"bs_2_6_6_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",6,"max"
"bs_2_7_7_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",7,"max"
"bs_2_7_7_hum_temp_o3_without_holiday",573.034523815329,88.2011944407228,2,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",2,"mean"
"ns_1_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",2,"mean"
"ns_1_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",3,"mean"
"ns_1_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",3,"mean"
"ns_1_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",4,"mean"
"ns_1_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",4,"mean"
"ns_1_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",5,"mean"
"ns_1_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",5,"mean"
"ns_1_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",6,"mean"
"ns_1_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",6,"mean"
"ns_1_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",7,"mean"
"ns_1_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"ns",7,"mean"
"bs_1_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",2,"mean"
"bs_1_2_2_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",2,"mean"
"bs_1_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",3,"mean"
"bs_1_3_3_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",3,"mean"
"bs_1_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",4,"mean"
"bs_1_4_4_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",4,"mean"
"bs_1_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",5,"mean"
"bs_1_5_5_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",5,"mean"
"bs_1_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",6,"mean"
"bs_1_6_6_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",6,"mean"
"bs_1_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",7,"mean"
"bs_1_7_7_hum_temp_pm10_o3_no2_so2_co_with_holiday",573.037143924064,80.2038145494572,1,TRUE,"bs",7,"mean"
"ns_7_2_2_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",2,"mean"
"ns_7_2_2_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",2,"mean"
"ns_7_3_3_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",3,"mean"
"ns_7_3_3_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",3,"mean"
"ns_7_4_4_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",4,"mean"
"ns_7_4_4_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",4,"mean"
"ns_7_5_5_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",5,"mean"
"ns_7_5_5_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",5,"mean"
"ns_7_6_6_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",6,"mean"
"ns_7_6_6_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",6,"mean"
"ns_7_7_7_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",7,"mean"
"ns_7_7_7_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"ns",7,"mean"
"bs_7_2_2_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",2,"mean"
"bs_7_2_2_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",2,"mean"
"bs_7_3_3_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",3,"mean"
"bs_7_3_3_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",3,"mean"
"bs_7_4_4_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",4,"mean"
"bs_7_4_4_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",4,"mean"
"bs_7_5_5_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",5,"mean"
"bs_7_5_5_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",5,"mean"
"bs_7_6_6_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",6,"mean"
"bs_7_6_6_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",6,"mean"
"bs_7_7_7_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",7,"mean"
"bs_7_7_7_hum_temp_pm10_o3_no2_without_holiday",573.056873648851,74.2235442742447,7,FALSE,"bs",7,"mean"
"ns_1_2_2_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",2,"mean"
"ns_1_2_2_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",2,"mean"
"ns_1_3_3_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",3,"mean"
"ns_1_3_3_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",3,"mean"
"ns_1_4_4_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",4,"mean"
"ns_1_4_4_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",4,"mean"
"ns_1_5_5_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",5,"mean"
"ns_1_5_5_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",5,"mean"
"ns_1_6_6_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",6,"mean"
"ns_1_6_6_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",6,"mean"
"ns_1_7_7_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",7,"mean"
"ns_1_7_7_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"ns",7,"mean"
"bs_1_2_2_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",2,"mean"
"bs_1_2_2_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",2,"mean"
"bs_1_3_3_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",3,"mean"
"bs_1_3_3_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",3,"mean"
"bs_1_4_4_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",4,"mean"
"bs_1_4_4_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",4,"mean"
"bs_1_5_5_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",5,"mean"
"bs_1_5_5_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",5,"mean"
"bs_1_6_6_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",6,"mean"
"bs_1_6_6_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",6,"mean"
"bs_1_7_7_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",7,"mean"
"bs_1_7_7_temp_without_holiday",573.059590537169,94.2262611625626,1,FALSE,"bs",7,"mean"
"ns_6_2_2_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",2,"mix"
"ns_6_2_2_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",2,"mix"
"ns_6_3_3_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",3,"mix"
"ns_6_3_3_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",3,"mix"
"ns_6_4_4_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",4,"mix"
"ns_6_4_4_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",4,"mix"
"ns_6_5_5_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",5,"mix"
"ns_6_5_5_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",5,"mix"
"ns_6_6_6_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",6,"mix"
"ns_6_6_6_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",6,"mix"
"ns_6_7_7_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",7,"mix"
"ns_6_7_7_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"ns",7,"mix"
"bs_6_2_2_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",2,"mix"
"bs_6_2_2_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",2,"mix"
"bs_6_3_3_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",3,"mix"
"bs_6_3_3_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",3,"mix"
"bs_6_4_4_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",4,"mix"
"bs_6_4_4_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",4,"mix"
"bs_6_5_5_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",5,"mix"
"bs_6_5_5_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",5,"mix"
"bs_6_6_6_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",6,"mix"
"bs_6_6_6_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",6,"mix"
"bs_6_7_7_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",7,"mix"
"bs_6_7_7_hum_temp_pm10_so2_no2_with_holiday",573.06949565081,74.2361662762028,6,TRUE,"bs",7,"mix"
"ns_7_2_2_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",2,"max"
"ns_7_2_2_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",2,"max"
"ns_7_3_3_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",3,"max"
"ns_7_3_3_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",3,"max"
"ns_7_4_4_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",4,"max"
"ns_7_4_4_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",4,"max"
"ns_7_5_5_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",5,"max"
"ns_7_5_5_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",5,"max"
"ns_7_6_6_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",6,"max"
"ns_7_6_6_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",6,"max"
"ns_7_7_7_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",7,"max"
"ns_7_7_7_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"ns",7,"max"
"bs_7_2_2_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",2,"max"
"bs_7_2_2_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",2,"max"
"bs_7_3_3_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",3,"max"
"bs_7_3_3_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",3,"max"
"bs_7_4_4_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",4,"max"
"bs_7_4_4_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",4,"max"
"bs_7_5_5_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",5,"max"
"bs_7_5_5_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",5,"max"
"bs_7_6_6_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",6,"max"
"bs_7_6_6_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",6,"max"
"bs_7_7_7_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",7,"max"
"bs_7_7_7_hum_temp_no2_with_holiday",573.070733453175,76.2374040785684,7,TRUE,"bs",7,"max"
"ns_5_2_2_hum_temp_without_holiday",573.072338708759,84.2390093341527,5,FALSE,"ns",2,"max"
"ns_5_2_2_hum_temp_without_holiday",573.072338708759,84.2390093341527,5,FALSE,"ns",2,"max"
"ns_5_3_3_hum_temp_without_holiday",573.072338708759,84.2390093341527,5,FALSE,"ns",3,"max"
"ns_5_3_3_hum_temp_without_holiday",573.072338708759,84.2390093341527,5,FALSE,"ns",3,"max"
"ns_5_4_4_hum_temp_without_holiday",573.072338708759,84.2390093341527,5,FALSE,"ns",4,"max"
